16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	32	repitition	0	154	342	10218	884902
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	32	repitition	1	189	50	10510	884867
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	64	repitition	0	158	774	20346	874338
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	64	repitition	1	138	2935	18185	874358
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	2	repitition	0	43	264	110	525493
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	2	repitition	1	58	220	154	525478
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	3	repitition	0	96	3	558	525253
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	3	repitition	1	88	76	485	525261
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	4	repitition	0	83	46	702	525079
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	4	repitition	1	107	52	696	525055
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	8	repitition	0	93	113	1383	524321
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	8	repitition	1	94	88	1408	524320
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	16	repitition	0	89	97	2895	522829
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	16	repitition	1	83	301	2691	522835
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	32	repitition	0	81	407	5577	519845
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	4	0.043241	0.009902	357	error_length_multipler	32	repitition	1	78	383	5601	519848
